epoch,train_total_loss,train_giou_loss,train_l1_loss,train_focal_loss,train_iou,val_total_loss,val_giou_loss,val_l1_loss,val_focal_loss,val_iou,lr_group0,lr_group1
27,0.7262195007403698,0.17436236770947772,0.013857314833336395,0.30820819071214656,0.8339395237763718,0.944610425999882,0.22756490068852164,0.0196277011341935,0.39134211887405435,0.7888542141652467,8.000000000000001e-06,2.4000000000000003e-06
28,0.7250935143762163,0.17629015398025505,0.013472320099257746,0.3051516058814401,0.8304676426384187,0.9884448730106239,0.2389350355521455,0.020966037823992936,0.40574461242363363,0.7784320103824668,8.000000000000001e-06,2.4000000000000003e-06
29,0.7242395595279004,0.17439894913302548,0.01362097693855565,0.30733677691800737,0.8333140745560328,0.9244040725171674,0.2229679904200814,0.017976231632319248,0.3885869358901976,0.7900289124717902,8.000000000000002e-07,2.4000000000000003e-07
30,0.7336807841360568,0.17418158388137814,0.013521674589564422,0.31770924352016283,0.8333738937510373,0.9389893630396662,0.23011686840159382,0.020104707484324455,0.37823208642657874,0.7859672621397196,8.000000000000002e-07,2.4000000000000003e-07
31,0.7334290143218314,0.17636762649483134,0.014192631216926706,0.309730604152195,0.8325728409886368,0.9819432416011089,0.23633820147862844,0.020664429217377763,0.40594469116620535,0.7805356669128466,8.000000000000002e-07,2.4000000000000003e-07
32,0.719494081801838,0.1738022259871164,0.01355582972160643,0.30411048247033934,0.8335744365122587,0.9461193574250487,0.22054078601260876,0.018396622134429042,0.41305467725354605,0.7924656237935422,8.000000000000002e-07,2.4000000000000003e-07
33,0.7356242722703348,0.17746194618278072,0.013875664704375804,0.3113220561397678,0.8302996082968178,0.9601172698585324,0.22058214876741003,0.01892005363993891,0.4243527071205183,0.793722743550298,8.000000000000002e-07,2.4000000000000003e-07
34,0.7425423756606045,0.179478863120079,0.014266684412542311,0.31225122816653733,0.8288682063420618,0.9741983158039109,0.2350986659420578,0.020701493393902055,0.4004935157118422,0.7825932391187084,8.000000000000002e-07,2.4000000000000003e-07
35,0.7275781400899094,0.1748262602355747,0.013681416006137934,0.3095185391430537,0.8330892930163273,0.8919569404792451,0.21859582174908038,0.01762291044992878,0.366650742852194,0.7939909203326642,8.000000000000002e-07,2.4000000000000003e-07
36,0.7319132685793773,0.17696511816978458,0.013614093172881356,0.30991256677594764,0.8304101117054626,0.969361630831172,0.22881757315254886,0.02007966184633354,0.4113281760846203,0.7870393803944138,8.000000000000002e-07,2.4000000000000003e-07
37,0.7422894073890316,0.17767566621303557,0.013884164630952815,0.3175172521910477,0.8304903079933587,0.9620651310565423,0.23121739443185715,0.020817640028336148,0.39554214516219666,0.7866998551257366,8.000000000000002e-07,2.4000000000000003e-07
38,0.7294718074136316,0.17705156324969407,0.013716923603167131,0.3067840627799741,0.8302826957702643,0.9693411092229064,0.23545415101841813,0.021495241094081803,0.3909566000738112,0.7827439123296482,8.000000000000002e-07,2.4000000000000003e-07
39,0.729097632010778,0.17314571473333587,0.013364117373608882,0.31598561612299353,0.8337782293028313,1.0180143736263005,0.2449960014824349,0.022813069509631172,0.41395702207902574,0.7761756164186138,8.000000000000002e-07,2.4000000000000003e-07
40,0.7308412392106328,0.1774962206549114,0.013728860780596734,0.30720449360682506,0.8302601891623607,1.018919810652732,0.23911367996916205,0.02163131021912775,0.4325358999557726,0.7795143214298447,8.000000000000002e-07,2.4000000000000003e-07
41,0.7427025426063272,0.1779993620051279,0.013833844844251845,0.31753459444579996,0.8297470826307937,0.9103465765024039,0.22068733396589638,0.017819954630206608,0.3798721357439219,0.7914246502407097,8.000000000000002e-07,2.4000000000000003e-07
42,0.7377938420971237,0.1756909452014501,0.013605464421626612,0.3183846282800141,0.8316527520418169,0.9769846955297682,0.23774433911590442,0.01947685042744811,0.404111769027326,0.7767513102176143,8.000000000000002e-07,2.4000000000000003e-07
43,0.7234491428633529,0.1749268034034305,0.013506673086848525,0.30606217021790033,0.8324748934772281,0.991874046318246,0.23216248961055982,0.01966116056443854,0.42924326731127804,0.7830806506827553,8.000000000000002e-07,2.4000000000000003e-07
44,0.722929734100898,0.17286685196558635,0.012995890258914893,0.31221657919878565,0.8338418932490871,0.9811702943050077,0.234594597801593,0.01981537410600937,0.41290422800493387,0.7816476184150966,8.000000000000002e-07,2.4000000000000003e-07
45,0.7434636344677875,0.17557004106044757,0.01401989216895567,0.3222240909678449,0.832376201430957,1.028551293301285,0.24643742475067673,0.022117607946276884,0.42508840321193003,0.7737307759423521,8.000000000000002e-07,2.4000000000000003e-07
46,0.7186949396431437,0.17373360089461012,0.013272663021253213,0.30486442128439556,0.8332328151464462,0.9866026600626908,0.23772197127767222,0.02117406768946777,0.40528838019220426,0.7807635422165166,8.000000000000002e-07,2.4000000000000003e-07
47,0.738257392171357,0.17652136801348797,0.013598694591472553,0.31722118419631257,0.8313025251494515,0.8948656709170807,0.21748112245677004,0.01743021004778498,0.3727523760501552,0.793879776024351,8.000000000000002e-07,2.4000000000000003e-07
48,0.7184498614139023,0.1729566769732369,0.013058035391900275,0.307246330347145,0.8336763282285803,0.992811280085229,0.23895871309885586,0.021181725076799832,0.4089852274128248,0.7781480824352378,8.000000000000002e-07,2.4000000000000003e-07
49,0.7290606880784045,0.17369306675593063,0.013409202173352251,0.31462854351377534,0.8332790145344193,0.9317983104955286,0.22403747921746475,0.01894472491945706,0.3889997305486305,0.7909757267291957,8.000000000000002e-07,2.4000000000000003e-07
50,0.7371713659962017,0.17731652438640594,0.013686122317694954,0.31410770430540075,0.8302956029838984,0.9697602560972785,0.23927977373043277,0.02153855247784957,0.3835079435748006,0.7801322127939759,8.000000000000002e-07,2.4000000000000003e-07
