target_id,selected_candidate,feature,sample_count_each,wasserstein_selected_natural,wasserstein_clean_natural,wasserstein_p100_natural,normalized_distance_selected,normalized_distance_p100,selected_closer_than_clean,d_source_selected,d_source_p100,split
md3038,P50,prompt_pairwise_cos_mean,351,0.05108105924054768,0.053158702843549246,0.07996817005325926,0.9609162095230733,1.5043288450267178,True,0.44162069488886163,1.2430556258428012,train
md3040,P50,max_score,141,0.14432211146287038,0.33843195353839417,0.07929428222965687,0.42644351383939577,0.23429904121162384,True,0.6125123536000435,0.28999071496541273,train
md3040,P50,apce,141,41.25709590506047,122.51913411566552,25.673881618689137,0.3367400218982198,0.20954997604252754,True,0.6125123536000435,0.28999071496541273,train
md3040,P50,score_entropy,141,0.14699694197228613,0.23548261472519408,0.05538168655219653,0.6242369193292927,0.23518375917725917,True,0.6125123536000435,0.28999071496541273,train
md3040,P50,prompt_topk_score_mean,141,0.034197269126455834,0.029664534150708653,0.017446612265515835,1.1527998030094162,0.5881303301879401,False,0.6125123536000435,0.28999071496541273,train
md3040,P50,prompt_top1_top8_gap,141,0.1649976537054312,0.39293462540029633,0.11118628359432761,0.4199112092423069,0.2829638224953458,True,0.6125123536000435,0.28999071496541273,train
md3040,P50,prompt_norm_mean,141,0.06483174046726091,0.14155174147152733,0.03414981246840024,0.45800736743209614,0.24125321322894572,True,0.6125123536000435,0.28999071496541273,train
md3040,P50,prompt_pairwise_cos_mean,141,0.0782717986309782,0.09002474098340839,0.02147583969941376,0.869447640449577,0.23855486241424692,True,0.6125123536000435,0.28999071496541273,train
md3050,P50,max_score,387,0.18638699977280865,0.1119316657692271,0.4833257377739678,1.665185615618579,4.318042927781822,False,1.9361407219602873,4.70677521651797,train
md3050,P50,apce,387,59.99270012828423,21.904481084463825,139.05040683795625,2.7388322917557026,6.348034737813264,False,1.9361407219602873,4.70677521651797,train
md3050,P50,score_entropy,387,0.08589141436633521,0.14448010676976014,0.3397930932137393,0.5944860942179059,2.3518330710599016,True,1.9361407219602873,4.70677521651797,train
md3050,P50,prompt_topk_score_mean,387,0.022772306754453547,0.014550018064119404,0.03234038966435949,1.565105050216078,2.222704433741477,False,1.9361407219602873,4.70677521651797,train
